DATE_TIME,USERS,CPU,MEM,DISK,PROCESS
07/04/2020 04:30,6,0.08,0.037669,168928279,1080
07/04/2020 04:45,6,0.08,0.0382233,168929757,1085
07/04/2020 05:00,6,0.08,0.0389694,168931364,1092
07/04/2020 05:15,6,0.08,0.0387344,168932467,1091
07/04/2020 05:30,7,0.08,0.0388412,168933914,1093
07/04/2020 05:45,7,0.08,0.0388288,168935576,1096
07/04/2020 06:00,7,0.08,0.0399844,168937421,1110
07/04/2020 06:15,7,0.08,0.0400912,168938233,1118
07/04/2020 06:30,7,0.08,0.0400248,168939809,1113
07/04/2020 06:45,6,0.08,0.0399645,168941127,1108
07/04/2020 07:00,8,0.08,0.0400513,168943072,1116
07/04/2020 07:15,8,0.08,0.0399074,168944016,1110
07/04/2020 07:30,8,0.08,0.0399525,168945335,1113
07/04/2020 07:45,9,0.08,0.0400217,168946274,1117
07/04/2020 08:00,9,0.08,0.0422499,168947257,1135
07/04/2020 08:15,10,0.08,0.0417729,168949386,1134
07/04/2020 08:30,10,0.08,0.0418858,168958193,1139
07/04/2020 08:45,11,0.09,0.0404579,168960421,1125
07/04/2020 09:00,13,0.09,0.0406234,168962284,1134
07/04/2020 09:15,12,0.09,0.0423006,168961589,1151
07/04/2020 09:30,13,0.09,0.0416996,169010242,1145
07/04/2020 09:45,12,0.10,0.0417115,169012222,1146
07/04/2020 10:00,12,0.10,0.0425187,169064520,1160
07/04/2020 10:15,12,0.10,0.0421517,168985497,1166
07/04/2020 10:30,13,0.10,0.0419851,168988002,1166
07/04/2020 10:45,14,0.10,0.0422258,168996853,1171
07/04/2020 11:00,16,0.10,0.0429103,168997830,1192
07/04/2020 11:15,16,0.10,0.0424083,168998255,1182
07/04/2020 11:30,17,0.10,0.0424448,168999663,1180
07/04/2020 11:45,18,0.10,0.0442153,169000115,1199
07/04/2020 12:00,17,0.10,0.0440368,169001724,1190
07/04/2020 12:15,17,0.10,0.0441178,169001897,1191
07/04/2020 12:30,18,0.10,0.0441735,169004051,1194
07/04/2020 12:45,19,0.10,0.0463668,169016276,1210
07/04/2020 13:00,21,0.10,0.0469076,169091975,1217
07/04/2020 13:15,21,0.10,0.0474258,169166050,1220
07/04/2020 13:30,21,0.10,0.0470947,169242823,1210
07/04/2020 13:45,22,0.10,0.0471717,169319536,1214
07/04/2020 14:00,21,0.10,0.047099,169322352,1205
07/04/2020 14:15,19,0.10,0.0471375,169321965,1211
07/04/2020 14:30,21,0.10,0.0462915,169324044,1207
07/04/2020 14:45,21,0.10,0.0457612,169326898,1207
07/04/2020 15:00,21,0.10,0.0470461,169327669,1217
07/04/2020 15:15,22,0.10,0.047193,169332926,1223
07/04/2020 15:30,23,0.10,0.0473136,169333715,1225
07/04/2020 15:45,22,0.10,0.0472375,169335134,1222
07/04/2020 16:00,21,0.10,0.048229,169335647,1212
07/04/2020 16:15,23,0.10,0.0442292,169337635,1207
07/04/2020 16:30,23,0.10,0.044025,169338496,1198
07/04/2020 16:45,21,0.10,0.0383246,169338854,1124
07/04/2020 17:00,22,0.10,0.0393016,169339189,1148
07/04/2020 17:15,21,0.10,0.0404144,169338707,1158
07/04/2020 17:30,23,0.10,0.0406061,169339941,1135
07/04/2020 17:45,24,0.10,0.0407013,169339866,1146
07/04/2020 18:00,22,0.10,0.0405755,169339997,1146
07/04/2020 18:15,25,0.10,0.0408243,169341138,1158
07/04/2020 18:30,24,0.10,0.0423274,169343570,1165
07/04/2020 18:45,24,0.10,0.0426495,169343964,1207
07/04/2020 19:00,22,0.10,0.0395676,169344579,1157
07/04/2020 19:15,21,0.10,0.0395678,169344472,1149
07/04/2020 19:30,21,0.10,0.0395777,169346136,1154
07/04/2020 19:45,21,0.10,0.0407907,169348534,1158
07/04/2020 20:00,24,0.10,0.0409557,169351343,1168
07/04/2020 20:15,22,0.10,0.0406836,169353026,1148
07/04/2020 20:30,23,0.10,0.0398131,169356891,1153
07/04/2020 20:45,23,0.10,0.0412341,169358961,1159
07/04/2020 21:00,25,0.10,0.0397519,169361043,1166
07/04/2020 21:15,22,0.10,0.0395259,169363574,1152
07/04/2020 21:30,22,0.10,0.0398726,169366881,1160
07/04/2020 21:45,23,0.10,0.0400468,169368435,1155
07/04/2020 22:00,21,0.10,0.0395532,169373058,1147
07/04/2020 22:15,21,0.10,0.0395867,169297992,1144
07/04/2020 22:30,20,0.10,0.0395331,169299590,1138
07/04/2020 22:45,21,0.10,0.0387791,169280196,1139
07/04/2020 23:00,18,0.10,0.0373472,169282127,1119
07/04/2020 23:15,19,0.10,0.037101,169284839,1116
07/04/2020 23:30,21,0.10,0.0371839,169286752,1125
07/04/2020 23:45,20,0.10,0.0372334,169287218,1128
07/05/2020 00:00,17,0.10,0.037045,169291263,1111
07/05/2020 00:15,15,0.10,0.0369508,169298449,1109
07/05/2020 00:30,15,0.10,0.0374805,169285712,1105
07/05/2020 00:45,15,0.10,0.0374283,169243137,1091
07/05/2020 01:00,16,0.10,0.0374586,169243654,1094
07/05/2020 01:15,14,0.10,0.0373847,169243708,1088
07/05/2020 01:30,15,0.10,0.0374136,169267479,1090
07/05/2020 01:45,14,0.10,0.0375864,169267765,1089
07/05/2020 02:00,14,0.10,0.0375292,169268260,1085
07/05/2020 02:15,11,0.10,0.0367273,169276851,1067
07/05/2020 02:30,10,0.10,0.0364386,169314645,1051
07/05/2020 02:45,10,0.10,0.0364198,169314835,1051
07/05/2020 03:00,10,0.10,0.036338,169315288,1047
07/05/2020 03:15,11,0.10,0.0364012,169315415,1055
07/05/2020 03:30,10,0.10,0.036309,169315809,1047
07/05/2020 03:45,10,0.10,0.0363333,169315969,1047
07/05/2020 04:00,10,0.10,0.0363028,169316167,1046
07/05/2020 04:15,10,0.10,0.0363973,169316176,1053
07/05/2020 04:30,10,0.10,0.0363334,169316728,1052
07/05/2020 04:45,10,0.10,0.0363156,169316624,1049
07/05/2020 05:00,8,0.10,0.0362873,169317364,1049
07/05/2020 05:15,8,0.10,0.0362329,169317300,1045
07/05/2020 05:30,8,0.10,0.0362419,169317511,1042
07/05/2020 05:45,8,0.10,0.0357029,169317566,1040
07/05/2020 06:00,8,0.09,0.0354634,169317887,1037
07/05/2020 06:15,8,0.09,0.0354404,169317783,1036
07/05/2020 06:30,5,0.09,0.035316,169318446,1025
07/05/2020 06:45,6,0.09,0.035328,169318567,1031
07/05/2020 07:00,6,0.09,0.0353111,169318891,1028
07/05/2020 07:15,5,0.09,0.0352802,169318736,1023
07/05/2020 07:30,6,0.09,0.0353104,169318928,1026
07/05/2020 07:45,5,0.09,0.0352417,169318695,1027
07/05/2020 08:00,5,0.09,0.0352491,169319101,1024
07/05/2020 08:15,5,0.09,0.0369094,169319329,1046
07/05/2020 08:30,5,0.09,0.0369903,169321083,1053
07/05/2020 08:45,5,0.09,0.0374095,169321243,1052
07/05/2020 09:00,8,0.09,0.0386606,169321463,1064
07/05/2020 09:15,6,0.09,0.0386583,169322062,1058
07/05/2020 09:30,6,0.09,0.0388103,169322564,1053
07/05/2020 09:45,8,0.09,0.0389034,169322696,1044
07/05/2020 10:00,10,0.09,0.0390502,169323162,1062
07/05/2020 10:15,12,0.09,0.0390659,169321832,1060
07/05/2020 10:30,11,0.09,0.0406986,169323181,1082
07/05/2020 10:45,14,0.09,0.0406512,169323488,1079
07/05/2020 11:00,15,0.09,0.0421611,169325887,1094
07/05/2020 11:15,15,0.09,0.0417337,169326165,1088
07/05/2020 11:30,20,0.09,0.042459,169326249,1119
07/05/2020 11:45,17,0.09,0.0405042,169329047,1093
07/05/2020 12:00,17,0.09,0.0405632,169331259,1096
07/05/2020 12:15,17,0.09,0.0406081,169332668,1101
07/05/2020 12:30,17,0.09,0.0406457,169335580,1110
07/05/2020 12:45,20,0.09,0.0408767,169343136,1106
07/05/2020 13:00,18,0.09,0.0407527,169346036,1092
07/05/2020 13:15,17,0.10,0.0391664,169348776,1087
07/05/2020 13:30,21,0.10,0.039404,169352794,1100
07/05/2020 13:45,25,0.10,0.0392675,169355413,1130
07/05/2020 14:00,26,0.10,0.0392868,169362035,1130
07/05/2020 14:15,26,0.10,0.03926,169365887,1132
07/05/2020 14:30,25,0.11,0.0391961,169369801,1123
07/05/2020 14:45,26,0.11,0.0420262,169370326,1143
07/05/2020 15:00,24,0.11,0.043137,169373027,1147
07/05/2020 15:15,24,0.11,0.0431991,169381430,1140
07/05/2020 15:30,26,0.11,0.0433497,169397136,1147
07/05/2020 15:45,28,0.12,0.0430658,169393197,1143
07/05/2020 16:00,29,0.12,0.0431603,169388939,1160
07/05/2020 16:15,27,0.12,0.0429798,169443320,1139
07/05/2020 16:30,27,0.12,0.0417902,169480097,1131
07/05/2020 16:45,28,0.13,0.0418968,169534949,1133
07/05/2020 17:00,30,0.13,0.0454145,169547811,1172
07/05/2020 17:15,27,0.13,0.0452669,169553583,1154
07/05/2020 17:30,28,0.13,0.045827,169567804,1153
07/05/2020 17:45,30,0.13,0.0446782,169568060,1152
07/05/2020 18:00,30,0.14,0.0446148,169595044,1155
07/05/2020 18:15,31,0.14,0.0456209,169577172,1158
07/05/2020 18:30,31,0.14,0.0427571,169582256,1150
07/05/2020 18:45,32,0.14,0.0425581,169585366,1144
07/05/2020 19:00,29,0.15,0.0423673,169589751,1132
07/05/2020 19:15,29,0.15,0.0422783,169594347,1128
07/05/2020 19:30,29,0.15,0.0424419,169599235,1132
07/05/2020 19:45,32,0.15,0.0427591,169604260,1146
07/05/2020 20:00,30,0.15,0.0426021,169609996,1133
07/05/2020 20:15,30,0.16,0.0432586,169614846,1145
07/05/2020 20:30,29,0.16,0.0432779,169619845,1143
07/05/2020 20:45,30,0.16,0.0426289,169623641,1140
07/05/2020 21:00,32,0.16,0.0413781,169651450,1142
07/05/2020 21:15,34,0.16,0.0405117,169668981,1154
07/05/2020 21:30,34,0.17,0.0417665,169671834,1165
07/05/2020 21:45,30,0.17,0.0415661,169676784,1148
07/05/2020 22:00,29,0.17,0.0413973,169679611,1138
07/05/2020 22:15,30,0.17,0.0415624,169579687,1145
07/05/2020 22:30,30,0.17,0.0418145,169584642,1155
07/05/2020 22:45,27,0.18,0.0426689,169584275,1152
07/05/2020 23:00,27,0.18,0.0416566,169591125,1140
07/05/2020 23:15,27,0.18,0.0417955,169599501,1141
07/05/2020 23:30,25,0.18,0.0417205,169607119,1135
07/05/2020 23:45,26,0.18,0.0417328,169609275,1138
07/06/2020 00:00,26,0.18,0.0416399,169615455,1142
07/06/2020 00:15,24,0.19,0.0433487,169619181,1154
07/06/2020 00:30,24,0.19,0.0447763,169621111,1159
07/06/2020 00:45,20,0.19,0.0454851,169608563,1150
07/06/2020 01:00,21,0.19,0.0456341,169597493,1148
07/06/2020 01:15,20,0.19,0.0458897,169593252,1143
07/06/2020 01:30,18,0.19,0.0441423,169619752,1129
07/06/2020 01:45,18,0.20,0.0441487,169622370,1130
07/06/2020 02:00,15,0.20,0.044092,169625377,1119
07/06/2020 02:15,14,0.20,0.043936,169636482,1112
07/06/2020 02:30,11,0.20,0.0436248,169677864,1097
07/06/2020 02:45,12,0.20,0.043639,169680849,1100
07/06/2020 03:00,11,0.21,0.0436583,169683546,1093
07/06/2020 03:15,11,0.21,0.0437374,169686529,1095
07/06/2020 03:30,11,0.21,0.0442117,169690001,1088
07/06/2020 03:45,10,0.21,0.0439951,169692505,1081
07/06/2020 04:00,10,0.21,0.0433182,169696387,1086
07/06/2020 04:15,10,0.21,0.0426728,169697880,1080
07/06/2020 04:30,10,0.21,0.0426276,169700789,1077
07/06/2020 04:45,10,0.21,0.0427023,169703730,1073
07/06/2020 05:00,10,0.21,0.0426395,169706702,1089
07/06/2020 05:15,9,0.21,0.0415156,169709503,1087
07/06/2020 05:30,10,0.21,0.0411633,169712247,1080
07/06/2020 05:45,10,0.21,0.0397814,169715603,1078
07/06/2020 06:00,10,0.21,0.0392635,169718705,1055
07/06/2020 06:15,10,0.21,0.0392435,169721439,1053
07/06/2020 06:30,11,0.21,0.0392874,169723554,1061
07/06/2020 06:45,10,0.21,0.0410287,169727219,1244
07/06/2020 07:00,10,0.21,0.0410086,169730186,1071
07/06/2020 07:15,9,0.21,0.0409082,169732879,1062
07/06/2020 07:30,9,0.21,0.0414097,169735863,1070
07/06/2020 07:45,12,0.21,0.0415182,169738129,1079
07/06/2020 08:00,13,0.21,0.0415401,169740525,1080
07/06/2020 08:15,16,0.22,0.043953,169742084,1114
07/06/2020 08:30,17,0.22,0.0444149,169743586,1110
07/06/2020 08:45,19,0.22,0.0447262,169751735,1127
07/06/2020 09:00,19,0.23,0.0436388,169753109,1116
07/06/2020 09:15,19,0.23,0.0441172,169754575,1123
07/06/2020 09:30,19,0.23,0.044076,169755910,1128
07/06/2020 09:45,21,0.24,0.0437514,169757571,1121
07/06/2020 10:00,23,0.24,0.0439569,169760227,1126
07/06/2020 10:15,26,0.24,0.04604,169762740,1159
07/06/2020 10:30,29,0.24,0.0466267,169763194,1176
07/06/2020 10:45,32,0.24,0.0469504,169770541,1194
07/06/2020 11:00,32,0.24,0.0459984,169768943,1182
07/06/2020 11:15,35,0.25,0.0460384,169772039,1200
07/06/2020 11:30,31,0.25,0.04604,169779035,1201
07/06/2020 11:45,33,0.25,0.0455467,169788762,1207
07/06/2020 12:00,35,0.26,0.0464708,169788816,1228
07/06/2020 12:15,38,0.26,0.0491727,169793146,1197
07/06/2020 12:30,41,0.26,0.0484201,169793717,1223
07/06/2020 12:45,41,0.26,0.0490247,169783199,1238
07/06/2020 13:00,40,0.27,0.0478505,169793092,1237
07/06/2020 13:15,37,0.27,0.0499069,169814320,1232
07/06/2020 13:30,40,0.27,0.05264,169825451,1279
07/06/2020 13:45,41,0.27,0.0532371,169835035,1276
07/06/2020 14:00,40,0.27,0.0538402,169843884,1272
07/06/2020 14:15,38,0.27,0.0536285,169848522,1275
07/06/2020 14:30,41,0.28,0.0524298,169855041,1263
07/06/2020 14:45,41,0.28,0.0523835,169858247,1269
07/06/2020 15:00,43,0.28,0.0526422,169854940,1325
07/06/2020 15:15,49,0.29,0.0530881,169875473,1307
07/06/2020 15:30,50,0.29,0.0534322,169862218,1311
07/06/2020 15:45,52,0.29,0.0534903,169878639,1326
07/06/2020 16:00,50,0.30,0.053572,169898683,1328
07/06/2020 16:15,52,0.30,0.053781,169913600,1343
07/06/2020 16:30,55,0.30,0.0542384,169914416,1358
07/06/2020 16:45,54,0.31,0.0522593,169921961,1407
07/06/2020 17:00,48,0.31,0.103341,169921933,1343
07/06/2020 17:15,47,0.31,0.103987,169932062,1368
07/06/2020 17:30,45,0.31,0.103938,169959298,1352
07/06/2020 17:45,50,0.31,0.103519,170033736,1405
07/06/2020 18:00,49,0.31,0.105787,170039263,1379
07/06/2020 18:15,50,0.31,0.105846,170052294,1378
07/06/2020 18:30,47,0.31,0.108881,170073711,1435
07/06/2020 18:45,47,0.31,0.109539,170093865,1401
07/06/2020 19:00,49,0.31,0.107775,170094976,1424
07/06/2020 19:15,48,0.31,0.10645,170107716,1374
07/06/2020 19:30,49,0.31,0.106949,170114298,1387
07/06/2020 19:45,52,0.31,0.106732,170054175,1420
07/06/2020 20:00,51,0.31,0.106743,170073302,1414
07/06/2020 20:15,53,0.32,0.0536467,170084590,1407
07/06/2020 20:30,51,0.32,0.0533673,170102370,1376
07/06/2020 20:45,53,0.32,0.433421,170111091,1403
07/06/2020 21:00,56,0.32,0.448478,170129665,1469
07/06/2020 21:15,55,0.33,0.448392,170149568,1447
07/06/2020 21:30,57,0.33,0.448588,170150023,1436
07/06/2020 21:45,55,0.33,0.448667,170167719,1425
07/06/2020 22:00,53,0.33,0.447467,170181981,1376
07/06/2020 22:15,51,0.34,0.447591,170111409,1380
07/06/2020 22:30,51,0.34,0.44837,170029537,1382
07/06/2020 22:45,50,0.34,0.448605,170042976,1386
07/06/2020 23:00,49,0.35,0.448455,170026017,1396
07/06/2020 23:15,50,0.35,0.448745,170042582,1402
07/06/2020 23:30,44,0.35,0.0296281,170047792,1371
07/06/2020 23:45,39,0.35,0.0284121,170067012,1341
07/07/2020 00:00,34,0.35,0.0270471,170079957,1240
07/07/2020 00:15,27,0.35,0.027946,170082319,1254
07/07/2020 00:30,22,0.36,0.0261745,170083877,1180
07/07/2020 00:45,21,0.36,0.0247639,170024453,1170
07/07/2020 01:00,19,0.36,0.0246189,169947251,1161
07/07/2020 01:15,19,0.36,0.0247484,169962200,1165
07/07/2020 01:30,17,0.36,0.0245938,170000381,1159
07/07/2020 01:45,17,0.36,0.0246037,170002339,1152
07/07/2020 02:00,17,0.36,0.0245299,170021419,1144
07/07/2020 02:15,14,0.37,0.0234338,170045815,1129
07/07/2020 02:30,16,0.37,0.0235231,170086608,1137
07/07/2020 02:45,16,0.37,0.0235074,170090854,1141
07/07/2020 03:00,16,0.37,0.0224821,170102904,1138
07/07/2020 03:15,17,0.37,0.0229916,170119190,1136
07/07/2020 03:30,17,0.37,0.0230974,170124033,1140
07/07/2020 03:45,15,0.37,0.022351,170136943,1119
07/07/2020 04:00,14,0.38,0.0222796,170148012,1106
07/07/2020 04:15,12,0.38,0.0221861,170149297,1094
07/07/2020 04:30,12,0.38,0.0221821,170163479,1091
07/07/2020 04:45,12,0.38,0.0212701,170178628,1090
07/07/2020 05:00,13,0.38,0.0213342,170180303,1092
07/07/2020 05:15,12,0.38,0.0213139,170181755,1088
07/07/2020 05:30,12,0.38,0.0213104,170197425,1084
07/07/2020 05:45,11,0.39,0.0212504,170212125,1082
07/07/2020 06:00,11,0.39,0.0219121,170213875,1092
07/07/2020 06:15,9,0.39,0.0217488,170229373,1077
07/07/2020 06:30,8,0.39,0.0216626,170261008,1070
07/07/2020 06:45,7,0.39,0.0216389,170267679,1067
07/07/2020 07:00,7,0.39,0.0216654,170293144,1066
07/07/2020 07:15,7,0.39,0.021663,170310994,1067
07/07/2020 07:30,9,0.39,0.0217887,170305948,1074
07/07/2020 07:45,9,0.40,0.0218089,170333544,1074
07/07/2020 08:00,9,0.40,0.0218621,170363691,1071
07/07/2020 08:15,11,0.40,0.0244909,170406513,1102
07/07/2020 08:30,13,0.40,0.0234078,170425622,1109
07/07/2020 08:45,13,0.40,0.0227202,170457428,1097
07/07/2020 09:00,13,0.40,0.024223,170477018,1112
07/07/2020 09:15,15,0.40,0.0244076,170487110,1121
07/07/2020 09:30,16,0.41,0.0244255,170509231,1126
07/07/2020 09:45,18,0.41,0.0253674,170562394,1145
07/07/2020 10:00,25,0.41,0.0257559,170601478,1188
07/07/2020 10:15,30,0.41,0.0261813,170618240,1200
07/07/2020 10:30,36,0.41,0.0268241,170641311,1266
07/07/2020 10:45,38,0.41,0.0271816,170663333,1244
07/07/2020 11:00,35,0.42,0.0266686,170678229,1238
07/07/2020 11:15,36,0.42,0.0269435,170698414,1241
07/07/2020 11:30,37,0.42,0.027972,170714337,1253
07/07/2020 11:45,35,0.42,0.027785,170696779,1253
07/07/2020 12:00,40,0.42,0.0295829,170724178,1297
07/07/2020 12:15,41,0.42,0.0296278,170740167,1290
07/07/2020 12:30,38,0.42,0.0296385,170750946,1278
07/07/2020 12:45,39,0.42,0.0319509,170767401,1298
07/07/2020 13:00,39,0.43,0.0320614,170769946,1313
07/07/2020 13:15,43,0.43,0.0326131,170802529,1340
07/07/2020 13:30,47,0.43,0.0326929,170823661,1364
07/07/2020 13:45,46,0.43,0.0325281,170847092,1366
07/07/2020 14:00,43,0.43,0.0332842,170857485,1361
07/07/2020 14:15,44,0.43,0.0346305,170873516,1364
07/07/2020 14:30,46,0.44,0.0334743,170888379,1362
07/07/2020 14:45,43,0.44,0.034073,170892002,1354
07/07/2020 15:00,44,0.44,0.033483,170921316,1350
07/07/2020 15:15,45,0.44,0.0340046,170938679,1354
07/07/2020 15:30,47,0.44,0.034325,170968537,1343
07/07/2020 15:45,47,0.44,0.0344175,170968146,1348
07/07/2020 16:00,46,0.45,0.0336586,170964953,1327
07/07/2020 16:15,47,0.45,0.035511,170979167,1371
07/07/2020 16:30,47,0.45,0.0352288,170992993,1358
07/07/2020 16:45,48,0.45,0.0353903,171009210,1371
07/07/2020 17:00,50,0.45,0.036981,171025869,1392
07/07/2020 17:15,49,0.45,0.0614266,171041338,1401
07/07/2020 17:30,51,0.45,0.0352764,171045159,1395
07/07/2020 17:45,48,0.46,0.0351123,171062659,1382
07/07/2020 18:00,48,0.46,0.035205,171296165,1383
07/07/2020 18:15,48,0.46,0.0353083,171312362,1382
07/07/2020 18:30,52,0.46,0.0355656,171322024,1391
07/07/2020 18:45,53,0.46,0.0365809,171330731,1350
07/07/2020 19:00,52,0.46,0.0372914,171341674,1354
07/07/2020 19:15,54,0.46,0.0373303,171361542,1355
07/07/2020 19:30,57,0.47,0.036675,171376613,1374
07/07/2020 19:45,53,0.47,0.0356945,171392474,1366
07/07/2020 20:00,57,0.47,0.0373965,171407766,1382
07/07/2020 20:15,57,0.47,0.0368849,171410456,1388
07/07/2020 20:30,55,0.47,0.035902,171427294,1360
07/07/2020 20:45,55,0.47,0.0359386,171442203,1358
07/07/2020 21:00,54,0.48,0.0358531,171471663,1343
07/07/2020 21:15,58,0.48,0.037781,171485554,1393
07/07/2020 21:30,60,0.48,0.0369852,171500845,1382
07/07/2020 21:45,60,0.48,0.0368882,171501576,1390
07/07/2020 22:00,62,0.48,0.036925,171515989,1398
07/07/2020 22:15,60,0.48,0.0368226,171531814,1403
07/07/2020 22:30,53,0.48,0.0362578,171466838,1366
07/07/2020 22:45,50,0.48,0.0360514,171482621,1353
07/07/2020 23:00,51,0.49,0.035735,171481616,1346
07/07/2020 23:15,55,0.49,0.0356547,171497856,1357
07/07/2020 23:30,51,0.49,0.0362442,171514007,1342
07/07/2020 23:45,49,0.49,0.0372383,171530467,1338
07/08/2020 00:00,47,0.49,0.0365237,171549925,1329
07/08/2020 00:15,39,0.49,0.0362602,171552027,1289
07/08/2020 00:30,38,0.49,0.0361972,171566791,1282
07/08/2020 00:45,36,0.49,0.0362688,171517324,1269
07/08/2020 01:00,36,0.50,0.0362843,171506324,1253
07/08/2020 01:15,30,0.50,0.036106,171521046,1238
07/08/2020 01:30,30,0.50,0.0362609,171547051,1229
07/08/2020 01:45,28,0.50,0.0360815,171560576,1211
07/08/2020 02:00,27,0.50,0.0349078,171575082,1200
07/08/2020 02:15,20,0.50,0.033282,171598933,1164
07/08/2020 02:30,17,0.50,0.0331104,171637113,1155
07/08/2020 02:45,17,0.50,0.0331067,171638686,1155
07/08/2020 03:00,17,0.50,0.0319117,171639650,1150
07/08/2020 03:15,17,0.50,0.0319203,171640522,1156
07/08/2020 03:30,16,0.51,0.0318805,171641100,1148
07/08/2020 03:45,14,0.51,0.0317991,171641972,1139
07/08/2020 04:00,13,0.51,0.0317531,171642378,1137
07/08/2020 04:15,13,0.51,0.0317857,171644301,1139
07/08/2020 04:30,13,0.51,0.0317634,171646197,1133
07/08/2020 04:45,13,0.51,0.0317422,171647596,1136
07/08/2020 05:00,14,0.51,0.0318267,171648596,1139
07/08/2020 05:15,14,0.51,0.0317814,171649537,1140
07/08/2020 05:30,13,0.51,0.0317084,171649683,1135
07/08/2020 05:45,14,0.51,0.0317252,171651020,1138
07/08/2020 06:00,13,0.52,0.0316996,171652216,1133
07/08/2020 06:15,13,0.52,0.0771994,171653218,1168
07/08/2020 06:30,13,0.52,0.0325351,171653109,1146
07/08/2020 06:45,14,0.52,0.0326071,171654025,1149
07/08/2020 07:00,14,0.52,0.0326139,171655060,1155
07/08/2020 07:15,14,0.52,0.0326343,171655465,1152
07/08/2020 07:30,13,0.52,0.0325855,171656449,1148
07/08/2020 07:45,12,0.52,0.0325648,171657754,1146
07/08/2020 08:00,11,0.52,0.0325381,171659322,1144
07/08/2020 08:15,11,0.52,0.0325563,171660666,1142
07/08/2020 08:30,10,0.53,0.0322491,171660314,1136
07/08/2020 08:45,10,0.53,0.0324259,171661532,1140
07/08/2020 09:00,10,0.53,0.032211,171662042,1138
07/08/2020 09:15,12,0.53,0.0329993,171662809,1163
07/08/2020 09:30,15,0.53,0.034582,171663492,1179
07/08/2020 09:45,14,0.53,0.0343538,171660135,1223
07/08/2020 10:00,14,0.53,0.0343755,171661034,1177
07/08/2020 10:15,17,0.53,0.0346561,171661527,1186
07/08/2020 10:30,23,0.53,0.0349952,171662304,1205
07/08/2020 10:45,24,0.54,0.0386844,171662900,1226
07/08/2020 11:00,25,0.54,0.0420226,171672580,1233
07/08/2020 11:15,27,0.54,0.0390244,171715361,1234
07/08/2020 11:30,30,0.54,0.0391897,171759325,1242
07/08/2020 11:45,31,0.54,0.0435838,171700724,1250
07/08/2020 12:00,30,0.54,0.0440077,171701462,1273
07/08/2020 12:15,35,0.54,0.0475585,171702891,1269
07/08/2020 12:30,36,0.54,0.0481492,171703586,1274
07/08/2020 12:45,37,0.55,0.0490732,171711457,1280
07/08/2020 13:00,37,0.55,0.0473941,171715472,1276
07/08/2020 13:15,35,0.55,0.0488034,171713223,1277
07/08/2020 13:30,36,0.55,0.0488705,171719300,1279
07/08/2020 13:45,37,0.55,0.0486633,171722065,1285
07/08/2020 14:00,37,0.55,0.0492872,171726054,1292
07/08/2020 14:15,36,0.55,0.0492515,171736458,1317
07/08/2020 14:30,36,0.55,0.0492072,171737092,1293
07/08/2020 14:45,34,0.55,0.048592,171740887,1274
07/08/2020 15:00,36,0.56,0.0492499,171772077,1307
07/08/2020 15:15,35,0.56,0.0482215,171743281,1287
07/08/2020 15:30,34,0.56,0.0381807,171765195,1278
07/08/2020 15:45,35,0.56,0.0387753,171745933,1292
07/08/2020 16:00,34,0.56,0.0388125,171761271,1287
07/08/2020 16:15,35,0.56,0.0384854,171772433,1280
07/08/2020 16:30,36,0.56,0.0389705,171780170,1294
07/08/2020 16:45,38,0.56,0.0388514,171785015,1304
07/08/2020 17:00,36,0.56,0.0390093,171796331,1305
07/08/2020 17:15,35,0.57,0.0390029,171805932,1324
07/08/2020 17:30,31,0.57,0.041089,171818953,1313
07/08/2020 17:45,30,0.57,0.0402404,171831376,1302
07/08/2020 18:00,33,0.57,0.0412932,171841988,1316
07/08/2020 18:15,31,0.57,0.0396974,171854854,1303
07/08/2020 18:30,30,0.57,0.0397376,171876315,1297
07/08/2020 18:45,31,0.57,0.0398131,171889936,1300
07/08/2020 19:00,29,0.57,0.0422491,171901354,1314
07/08/2020 19:15,28,0.57,0.0422345,171915343,1309
07/08/2020 19:30,28,0.58,0.0424998,171926528,1305
07/08/2020 19:45,28,0.58,0.0430179,171952953,1315
07/08/2020 20:00,29,0.58,0.0429047,171970194,1303
07/08/2020 20:15,31,0.58,0.0429153,171985527,1308
07/08/2020 20:30,28,0.58,0.0428411,172110513,1313
07/08/2020 20:45,26,0.58,0.042778,172268655,1311
07/08/2020 21:00,29,0.58,0.0415536,172073858,1342
07/08/2020 21:15,26,0.58,0.0410912,172094025,1329
07/08/2020 21:30,28,0.58,0.0412355,172117615,1342
07/08/2020 21:45,27,0.58,0.0419595,172141773,1340
07/08/2020 22:00,27,0.58,0.0411046,172165017,1262
07/08/2020 22:15,27,0.59,0.0410936,172095070,1299
07/08/2020 22:30,29,0.59,0.0411879,172121211,1273
07/08/2020 22:45,26,0.59,0.041135,172127041,1259
07/08/2020 23:00,30,0.59,0.0415341,172132489,1280
07/08/2020 23:15,28,0.59,0.0411393,172138379,1270
07/08/2020 23:30,26,0.59,0.0410393,172141327,1286
07/08/2020 23:45,24,0.59,0.0412206,172184728,1307
07/09/2020 00:00,22,0.59,0.0408817,172189113,1264
07/09/2020 00:15,21,0.60,0.0406547,172196067,1245
07/09/2020 00:30,18,0.60,0.0404921,172195181,1266
07/09/2020 00:45,15,0.60,0.0403368,172155237,1240
07/09/2020 01:00,15,0.60,0.0402782,172085112,1198
07/09/2020 01:15,14,0.60,0.0401755,172088071,1195
